date;LEVEL3;ACTUAL;Europe_Business_confidence_index;Europe_Consumer_confidence_index;Germany_Business_confidence_index;Germany_Composite_leading_indicator;Germany_Consumer_confidence_index;Global_Business_confidence_index;Global_Consumer_confidence_index;month;quarter;year
2021-04-01;PF_A02;0;102.2;100.7;102.6;101.8;100.2;101.5;100.0;4;2;2021
2021-04-01;PF_A03;264;102.2;100.7;102.6;101.8;100.2;101.5;100.0;4;2;2021
2021-04-01;PF_A04;4;102.2;100.7;102.6;101.8;100.2;101.5;100.0;4;2;2021
2021-04-01;PF_B05;128;102.2;100.7;102.6;101.8;100.2;101.5;100.0;4;2;2021
2021-04-01;PF_B06;15;102.2;100.7;102.6;101.8;100.2;101.5;100.0;4;2;2021
2021-04-01;PF_N55;95;102.2;100.7;102.6;101.8;100.2;101.5;100.0;4;2;2021
2021-04-01;PF_O57;238;102.2;100.7;102.6;101.8;100.2;101.5;100.0;4;2;2021
2021-04-01;PF_O58;6137;102.2;100.7;102.6;101.8;100.2;101.5;100.0;4;2;2021
2021-04-01;PF_O59;66;102.2;100.7;102.6;101.8;100.2;101.5;100.0;4;2;2021
2021-04-01;PF_O60;86;102.2;100.7;102.6;101.8;100.2;101.5;100.0;4;2;2021
2021-05-01;PF_A02;28;102.7;101.6;102.9;102.3;100.7;101.7;100.3;5;2;2021
2021-05-01;PF_A03;261;102.7;101.6;102.9;102.3;100.7;101.7;100.3;5;2;2021
2021-05-01;PF_A04;0;102.7;101.6;102.9;102.3;100.7;101.7;100.3;5;2;2021
2021-05-01;PF_B05;111;102.7;101.6;102.9;102.3;100.7;101.7;100.3;5;2;2021
2021-05-01;PF_B06;13;102.7;101.6;102.9;102.3;100.7;101.7;100.3;5;2;2021
2021-05-01;PF_N55;98;102.7;101.6;102.9;102.3;100.7;101.7;100.3;5;2;2021
2021-05-01;PF_O57;237;102.7;101.6;102.9;102.3;100.7;101.7;100.3;5;2;2021
2021-05-01;PF_O58;5424;102.7;101.6;102.9;102.3;100.7;101.7;100.3;5;2;2021
2021-05-01;PF_O59;72;102.7;101.6;102.9;102.3;100.7;101.7;100.3;5;2;2021
2021-05-01;PF_O60;87;102.7;101.6;102.9;102.3;100.7;101.7;100.3;5;2;2021
2021-06-01;PF_A02;17;103.1;102.2;103.2;102.6;101.2;101.9;100.4;6;2;2021
2021-06-01;PF_A03;211;103.1;102.2;103.2;102.6;101.2;101.9;100.4;6;2;2021
2021-06-01;PF_A04;16;103.1;102.2;103.2;102.6;101.2;101.9;100.4;6;2;2021
2021-06-01;PF_B05;139;103.1;102.2;103.2;102.6;101.2;101.9;100.4;6;2;2021
2021-06-01;PF_B06;13;103.1;102.2;103.2;102.6;101.2;101.9;100.4;6;2;2021
2021-06-01;PF_N55;107;103.1;102.2;103.2;102.6;101.2;101.9;100.4;6;2;2021
2021-06-01;PF_O57;241;103.1;102.2;103.2;102.6;101.2;101.9;100.4;6;2;2021
2021-06-01;PF_O58;5348;103.1;102.2;103.2;102.6;101.2;101.9;100.4;6;2;2021
2021-06-01;PF_O59;91;103.1;102.2;103.2;102.6;101.2;101.9;100.4;6;2;2021
2021-06-01;PF_O60;88;103.1;102.2;103.2;102.6;101.2;101.9;100.4;6;2;2021
2021-07-01;PF_A02;3;103.4;102.3;103.4;102.8;101.3;102.0;100.3;7;3;2021
2021-07-01;PF_A03;290;103.4;102.3;103.4;102.8;101.3;102.0;100.3;7;3;2021
2021-07-01;PF_A04;0;103.4;102.3;103.4;102.8;101.3;102.0;100.3;7;3;2021
2021-07-01;PF_B05;115;103.4;102.3;103.4;102.8;101.3;102.0;100.3;7;3;2021
2021-07-01;PF_B06;15;103.4;102.3;103.4;102.8;101.3;102.0;100.3;7;3;2021
2021-07-01;PF_N55;80;103.4;102.3;103.4;102.8;101.3;102.0;100.3;7;3;2021
2021-07-01;PF_O57;241;103.4;102.3;103.4;102.8;101.3;102.0;100.3;7;3;2021
2021-07-01;PF_O58;5768;103.4;102.3;103.4;102.8;101.3;102.0;100.3;7;3;2021
2021-07-01;PF_O59;72;103.4;102.3;103.4;102.8;101.3;102.0;100.3;7;3;2021
2021-07-01;PF_O60;86;103.4;102.3;103.4;102.8;101.3;102.0;100.3;7;3;2021
2021-08-01;PF_A02;16;103.6;102.2;103.5;102.8;101.3;102.0;100.1;8;3;2021
2021-08-01;PF_A03;250;103.6;102.2;103.5;102.8;101.3;102.0;100.1;8;3;2021
2021-08-01;PF_A04;0;103.6;102.2;103.5;102.8;101.3;102.0;100.1;8;3;2021
2021-08-01;PF_B05;112;103.6;102.2;103.5;102.8;101.3;102.0;100.1;8;3;2021
2021-08-01;PF_B06;15;103.6;102.2;103.5;102.8;101.3;102.0;100.1;8;3;2021
2021-08-01;PF_N55;97;103.6;102.2;103.5;102.8;101.3;102.0;100.1;8;3;2021
2021-08-01;PF_O57;249;103.6;102.2;103.5;102.8;101.3;102.0;100.1;8;3;2021
2021-08-01;PF_O58;5167;103.6;102.2;103.5;102.8;101.3;102.0;100.1;8;3;2021
2021-08-01;PF_O59;91;103.6;102.2;103.5;102.8;101.3;102.0;100.1;8;3;2021
2021-08-01;PF_O60;90;103.6;102.2;103.5;102.8;101.3;102.0;100.1;8;3;2021
2021-09-01;PF_A02;11;103.7;102.1;103.5;102.8;101.3;102.0;99.9;9;3;2021
2021-09-01;PF_A03;265;103.7;102.1;103.5;102.8;101.3;102.0;99.9;9;3;2021
2021-09-01;PF_A04;16;103.7;102.1;103.5;102.8;101.3;102.0;99.9;9;3;2021
2021-09-01;PF_B05;135;103.7;102.1;103.5;102.8;101.3;102.0;99.9;9;3;2021
2021-09-01;PF_B06;31;103.7;102.1;103.5;102.8;101.3;102.0;99.9;9;3;2021
2021-09-01;PF_N55;109;103.7;102.1;103.5;102.8;101.3;102.0;99.9;9;3;2021
2021-09-01;PF_O57;242;103.7;102.1;103.5;102.8;101.3;102.0;99.9;9;3;2021
2021-09-01;PF_O58;5266;103.7;102.1;103.5;102.8;101.3;102.0;99.9;9;3;2021
2021-09-01;PF_O59;62;103.7;102.1;103.5;102.8;101.3;102.0;99.9;9;3;2021
2021-09-01;PF_O60;92;103.7;102.1;103.5;102.8;101.3;102.0;99.9;9;3;2021
2021-10-01;PF_A02;10;103.7;101.7;103.5;102.6;101.1;102.1;99.8;10;4;2021
2021-10-01;PF_A03;261;103.7;101.7;103.5;102.6;101.1;102.1;99.8;10;4;2021
2021-10-01;PF_A04;0;103.7;101.7;103.5;102.6;101.1;102.1;99.8;10;4;2021
2021-10-01;PF_B05;100;103.7;101.7;103.5;102.6;101.1;102.1;99.8;10;4;2021
2021-10-01;PF_B06;14;103.7;101.7;103.5;102.6;101.1;102.1;99.8;10;4;2021
2021-10-01;PF_N55;106;103.7;101.7;103.5;102.6;101.1;102.1;99.8;10;4;2021
2021-10-01;PF_O57;239;103.7;101.7;103.5;102.6;101.1;102.1;99.8;10;4;2021
2021-10-01;PF_O58;5218;103.7;101.7;103.5;102.6;101.1;102.1;99.8;10;4;2021
2021-10-01;PF_O59;73;103.7;101.7;103.5;102.6;101.1;102.1;99.8;10;4;2021
2021-10-01;PF_O60;94;103.7;101.7;103.5;102.6;101.1;102.1;99.8;10;4;2021
2021-11-01;PF_A02;25;103.7;101.1;103.4;102.4;100.8;102.1;99.5;11;4;2021
2021-11-01;PF_A03;238;103.7;101.1;103.4;102.4;100.8;102.1;99.5;11;4;2021
2021-11-01;PF_A04;0;103.7;101.1;103.4;102.4;100.8;102.1;99.5;11;4;2021
2021-11-01;PF_B05;99;103.7;101.1;103.4;102.4;100.8;102.1;99.5;11;4;2021
2021-11-01;PF_B06;12;103.7;101.1;103.4;102.4;100.8;102.1;99.5;11;4;2021
2021-11-01;PF_N55;106;103.7;101.1;103.4;102.4;100.8;102.1;99.5;11;4;2021
2021-11-01;PF_O57;231;103.7;101.1;103.4;102.4;100.8;102.1;99.5;11;4;2021
2021-11-01;PF_O58;5341;103.7;101.1;103.4;102.4;100.8;102.1;99.5;11;4;2021
2021-11-01;PF_O59;60;103.7;101.1;103.4;102.4;100.8;102.1;99.5;11;4;2021
2021-11-01;PF_O60;94;103.7;101.1;103.4;102.4;100.8;102.1;99.5;11;4;2021
2021-12-01;PF_A02;2;103.7;100.6;103.5;102.2;100.5;102.0;99.3;12;4;2021
2021-12-01;PF_A03;235;103.7;100.6;103.5;102.2;100.5;102.0;99.3;12;4;2021
2021-12-01;PF_A04;8;103.7;100.6;103.5;102.2;100.5;102.0;99.3;12;4;2021
2021-12-01;PF_B05;95;103.7;100.6;103.5;102.2;100.5;102.0;99.3;12;4;2021
2021-12-01;PF_B06;14;103.7;100.6;103.5;102.2;100.5;102.0;99.3;12;4;2021
2021-12-01;PF_N55;91;103.7;100.6;103.5;102.2;100.5;102.0;99.3;12;4;2021
2021-12-01;PF_O57;217;103.7;100.6;103.5;102.2;100.5;102.0;99.3;12;4;2021
2021-12-01;PF_O58;4252;103.7;100.6;103.5;102.2;100.5;102.0;99.3;12;4;2021
2021-12-01;PF_O59;59;103.7;100.6;103.5;102.2;100.5;102.0;99.3;12;4;2021
2021-12-01;PF_O60;89;103.7;100.6;103.5;102.2;100.5;102.0;99.3;12;4;2021
2022-01-01;PF_A02;26;103.5;100.0;103.4;102.0;100.3;101.8;99.0;1;1;2022
2022-01-01;PF_A03;245;103.5;100.0;103.4;102.0;100.3;101.8;99.0;1;1;2022
2022-01-01;PF_A04;0;103.5;100.0;103.4;102.0;100.3;101.8;99.0;1;1;2022
2022-01-01;PF_B05;126;103.5;100.0;103.4;102.0;100.3;101.8;99.0;1;1;2022
2022-01-01;PF_B06;15;103.5;100.0;103.4;102.0;100.3;101.8;99.0;1;1;2022
2022-01-01;PF_N55;113;103.5;100.0;103.4;102.0;100.3;101.8;99.0;1;1;2022
2022-01-01;PF_O57;248;103.5;100.0;103.4;102.0;100.3;101.8;99.0;1;1;2022
2022-01-01;PF_O58;5172;103.5;100.0;103.4;102.0;100.3;101.8;99.0;1;1;2022
2022-01-01;PF_O59;122;103.5;100.0;103.4;102.0;100.3;101.8;99.0;1;1;2022
2022-01-01;PF_O60;94;103.5;100.0;103.4;102.0;100.3;101.8;99.0;1;1;2022
2022-02-01;PF_A02;9;103.2;98.9;103.2;101.7;99.8;101.7;98.5;2;1;2022
2022-02-01;PF_A03;277;103.2;98.9;103.2;101.7;99.8;101.7;98.5;2;1;2022
2022-02-01;PF_A04;0;103.2;98.9;103.2;101.7;99.8;101.7;98.5;2;1;2022
2022-02-01;PF_B05;131;103.2;98.9;103.2;101.7;99.8;101.7;98.5;2;1;2022
2022-02-01;PF_B06;13;103.2;98.9;103.2;101.7;99.8;101.7;98.5;2;1;2022
2022-02-01;PF_N55;97;103.2;98.9;103.2;101.7;99.8;101.7;98.5;2;1;2022
2022-02-01;PF_O57;213;103.2;98.9;103.2;101.7;99.8;101.7;98.5;2;1;2022
2022-02-01;PF_O58;5450;103.2;98.9;103.2;101.7;99.8;101.7;98.5;2;1;2022
2022-02-01;PF_O59;54;103.2;98.9;103.2;101.7;99.8;101.7;98.5;2;1;2022
2022-02-01;PF_O60;94;103.2;98.9;103.2;101.7;99.8;101.7;98.5;2;1;2022
2022-03-01;PF_A02;9;102.8;97.3;102.9;101.3;99.0;101.5;97.9;3;1;2022
2022-03-01;PF_A03;281;102.8;97.3;102.9;101.3;99.0;101.5;97.9;3;1;2022
2022-03-01;PF_A04;12;102.8;97.3;102.9;101.3;99.0;101.5;97.9;3;1;2022
2022-03-01;PF_B05;113;102.8;97.3;102.9;101.3;99.0;101.5;97.9;3;1;2022
2022-03-01;PF_B06;14;102.8;97.3;102.9;101.3;99.0;101.5;97.9;3;1;2022
2022-03-01;PF_N55;116;102.8;97.3;102.9;101.3;99.0;101.5;97.9;3;1;2022
2022-03-01;PF_O57;223;102.8;97.3;102.9;101.3;99.0;101.5;97.9;3;1;2022
2022-03-01;PF_O58;5485;102.8;97.3;102.9;101.3;99.0;101.5;97.9;3;1;2022
2022-03-01;PF_O59;86;102.8;97.3;102.9;101.3;99.0;101.5;97.9;3;1;2022
2022-03-01;PF_O60;95;102.8;97.3;102.9;101.3;99.0;101.5;97.9;3;1;2022
2022-04-01;PF_A02;0;102.4;96.2;102.7;101.0;98.3;101.3;97.6;4;2;2022
2022-04-01;PF_A03;274;102.4;96.2;102.7;101.0;98.3;101.3;97.6;4;2;2022
2022-04-01;PF_A04;0;102.4;96.2;102.7;101.0;98.3;101.3;97.6;4;2;2022
2022-04-01;PF_B05;123;102.4;96.2;102.7;101.0;98.3;101.3;97.6;4;2;2022
2022-04-01;PF_B06;15;102.4;96.2;102.7;101.0;98.3;101.3;97.6;4;2;2022
2022-04-01;PF_N55;83;102.4;96.2;102.7;101.0;98.3;101.3;97.6;4;2;2022
2022-04-01;PF_O57;240;102.4;96.2;102.7;101.0;98.3;101.3;97.6;4;2;2022
2022-04-01;PF_O58;6051;102.4;96.2;102.7;101.0;98.3;101.3;97.6;4;2;2022
2022-04-01;PF_O59;62;102.4;96.2;102.7;101.0;98.3;101.3;97.6;4;2;2022
2022-04-01;PF_O60;97;102.4;96.2;102.7;101.0;98.3;101.3;97.6;4;2;2022
2022-05-01;PF_A02;11;102.2;95.6;102.6;100.6;97.9;101.1;97.2;5;2;2022
2022-05-01;PF_A03;297;102.2;95.6;102.6;100.6;97.9;101.1;97.2;5;2;2022
2022-05-01;PF_A04;0;102.2;95.6;102.6;100.6;97.9;101.1;97.2;5;2;2022
2022-05-01;PF_B05;107;102.2;95.6;102.6;100.6;97.9;101.1;97.2;5;2;2022
2022-05-01;PF_B06;14;102.2;95.6;102.6;100.6;97.9;101.1;97.2;5;2;2022
2022-05-01;PF_N55;111;102.2;95.6;102.6;100.6;97.9;101.1;97.2;5;2;2022
2022-05-01;PF_O57;240;102.2;95.6;102.6;100.6;97.9;101.1;97.2;5;2;2022
2022-05-01;PF_O58;5989;102.2;95.6;102.6;100.6;97.9;101.1;97.2;5;2;2022
2022-05-01;PF_O59;66;102.2;95.6;102.6;100.6;97.9;101.1;97.2;5;2;2022
2022-05-01;PF_O60;97;102.2;95.6;102.6;100.6;97.9;101.1;97.2;5;2;2022
2022-06-01;PF_A02;27;102.0;95.0;102.4;100.2;97.5;100.8;96.8;6;2;2022
2022-06-01;PF_A03;237;102.0;95.0;102.4;100.2;97.5;100.8;96.8;6;2;2022
2022-06-01;PF_A04;0;102.0;95.0;102.4;100.2;97.5;100.8;96.8;6;2;2022
2022-06-01;PF_B05;159;102.0;95.0;102.4;100.2;97.5;100.8;96.8;6;2;2022
2022-06-01;PF_B06;14;102.0;95.0;102.4;100.2;97.5;100.8;96.8;6;2;2022
2022-06-01;PF_N55;137;102.0;95.0;102.4;100.2;97.5;100.8;96.8;6;2;2022
2022-06-01;PF_O57;235;102.0;95.0;102.4;100.2;97.5;100.8;96.8;6;2;2022
2022-06-01;PF_O58;6220;102.0;95.0;102.4;100.2;97.5;100.8;96.8;6;2;2022
2022-06-01;PF_O59;70;102.0;95.0;102.4;100.2;97.5;100.8;96.8;6;2;2022
2022-06-01;PF_O60;94;102.0;95.0;102.4;100.2;97.5;100.8;96.8;6;2;2022
2022-07-01;PF_A02;11;101.6;94.6;102.1;99.8;97.0;100.5;96.6;7;3;2022
2022-07-01;PF_A03;288;101.6;94.6;102.1;99.8;97.0;100.5;96.6;7;3;2022
2022-07-01;PF_A04;0;101.6;94.6;102.1;99.8;97.0;100.5;96.6;7;3;2022
2022-07-01;PF_B05;122;101.6;94.6;102.1;99.8;97.0;100.5;96.6;7;3;2022
2022-07-01;PF_B06;41;101.6;94.6;102.1;99.8;97.0;100.5;96.6;7;3;2022
2022-07-01;PF_N55;101;101.6;94.6;102.1;99.8;97.0;100.5;96.6;7;3;2022
2022-07-01;PF_O57;233;101.6;94.6;102.1;99.8;97.0;100.5;96.6;7;3;2022
2022-07-01;PF_O58;6400;101.6;94.6;102.1;99.8;97.0;100.5;96.6;7;3;2022
2022-07-01;PF_O59;74;101.6;94.6;102.1;99.8;97.0;100.5;96.6;7;3;2022
2022-07-01;PF_O60;94;101.6;94.6;102.1;99.8;97.0;100.5;96.6;7;3;2022
2022-08-01;PF_A02;3;101.3;94.4;101.8;99.5;96.6;100.2;96.6;8;3;2022
2022-08-01;PF_A03;223;101.3;94.4;101.8;99.5;96.6;100.2;96.6;8;3;2022
2022-08-01;PF_A04;0;101.3;94.4;101.8;99.5;96.6;100.2;96.6;8;3;2022
2022-08-01;PF_B05;129;101.3;94.4;101.8;99.5;96.6;100.2;96.6;8;3;2022
2022-08-01;PF_B06;15;101.3;94.4;101.8;99.5;96.6;100.2;96.6;8;3;2022
2022-08-01;PF_N55;119;101.3;94.4;101.8;99.5;96.6;100.2;96.6;8;3;2022
2022-08-01;PF_O57;232;101.3;94.4;101.8;99.5;96.6;100.2;96.6;8;3;2022
2022-08-01;PF_O58;6179;101.3;94.4;101.8;99.5;96.6;100.2;96.6;8;3;2022
2022-08-01;PF_O59;92;101.3;94.4;101.8;99.5;96.6;100.2;96.6;8;3;2022
2022-08-01;PF_O60;93;101.3;94.4;101.8;99.5;96.6;100.2;96.6;8;3;2022
2022-09-01;PF_A02;25;101.0;94.2;101.5;99.3;96.3;99.9;96.6;9;3;2022
2022-09-01;PF_A03;273;101.0;94.2;101.5;99.3;96.3;99.9;96.6;9;3;2022
2022-09-01;PF_A04;0;101.0;94.2;101.5;99.3;96.3;99.9;96.6;9;3;2022
2022-09-01;PF_B05;143;101.0;94.2;101.5;99.3;96.3;99.9;96.6;9;3;2022
2022-09-01;PF_B06;39;101.0;94.2;101.5;99.3;96.3;99.9;96.6;9;3;2022
2022-09-01;PF_N55;125;101.0;94.2;101.5;99.3;96.3;99.9;96.6;9;3;2022
2022-09-01;PF_O57;225;101.0;94.2;101.5;99.3;96.3;99.9;96.6;9;3;2022
2022-09-01;PF_O58;5933;101.0;94.2;101.5;99.3;96.3;99.9;96.6;9;3;2022
2022-09-01;PF_O59;58;101.0;94.2;101.5;99.3;96.3;99.9;96.6;9;3;2022
2022-09-01;PF_O60;94;101.0;94.2;101.5;99.3;96.3;99.9;96.6;9;3;2022
2022-10-01;PF_A02;18;100.8;94.4;101.3;99.2;96.3;99.7;96.7;10;4;2022
2022-10-01;PF_A03;282;100.8;94.4;101.3;99.2;96.3;99.7;96.7;10;4;2022
2022-10-01;PF_A04;4;100.8;94.4;101.3;99.2;96.3;99.7;96.7;10;4;2022
2022-10-01;PF_B05;128;100.8;94.4;101.3;99.2;96.3;99.7;96.7;10;4;2022
2022-10-01;PF_B06;14;100.8;94.4;101.3;99.2;96.3;99.7;96.7;10;4;2022
2022-10-01;PF_N55;115;100.8;94.4;101.3;99.2;96.3;99.7;96.7;10;4;2022
2022-10-01;PF_O57;224;100.8;94.4;101.3;99.2;96.3;99.7;96.7;10;4;2022
2022-10-01;PF_O58;5633;100.8;94.4;101.3;99.2;96.3;99.7;96.7;10;4;2022
2022-10-01;PF_O59;69;100.8;94.4;101.3;99.2;96.3;99.7;96.7;10;4;2022
2022-10-01;PF_O60;92;100.8;94.4;101.3;99.2;96.3;99.7;96.7;10;4;2022
2022-11-01;PF_A02;2;100.7;95.1;101.2;99.2;96.7;99.6;96.9;11;4;2022
2022-11-01;PF_A03;244;100.7;95.1;101.2;99.2;96.7;99.6;96.9;11;4;2022
2022-11-01;PF_A04;0;100.7;95.1;101.2;99.2;96.7;99.6;96.9;11;4;2022
2022-11-01;PF_B05;137;100.7;95.1;101.2;99.2;96.7;99.6;96.9;11;4;2022
2022-11-01;PF_B06;13;100.7;95.1;101.2;99.2;96.7;99.6;96.9;11;4;2022
2022-11-01;PF_N55;91;100.7;95.1;101.2;99.2;96.7;99.6;96.9;11;4;2022
2022-11-01;PF_O57;218;100.7;95.1;101.2;99.2;96.7;99.6;96.9;11;4;2022
2022-11-01;PF_O58;5988;100.7;95.1;101.2;99.2;96.7;99.6;96.9;11;4;2022
2022-11-01;PF_O59;54;100.7;95.1;101.2;99.2;96.7;99.6;96.9;11;4;2022
2022-11-01;PF_O60;91;100.7;95.1;101.2;99.2;96.7;99.6;96.9;11;4;2022
2022-12-01;PF_A02;0;100.7;95.7;101.2;99.3;97.3;99.6;97.2;12;4;2022
2022-12-01;PF_A03;261;100.7;95.7;101.2;99.3;97.3;99.6;97.2;12;4;2022
2022-12-01;PF_A04;0;100.7;95.7;101.2;99.3;97.3;99.6;97.2;12;4;2022
2022-12-01;PF_B05;111;100.7;95.7;101.2;99.3;97.3;99.6;97.2;12;4;2022
2022-12-01;PF_B06;14;100.7;95.7;101.2;99.3;97.3;99.6;97.2;12;4;2022
2022-12-01;PF_N55;93;100.7;95.7;101.2;99.3;97.3;99.6;97.2;12;4;2022
2022-12-01;PF_O57;206;100.7;95.7;101.2;99.3;97.3;99.6;97.2;12;4;2022
2022-12-01;PF_O58;4885;100.7;95.7;101.2;99.3;97.3;99.6;97.2;12;4;2022
2022-12-01;PF_O59;50;100.7;95.7;101.2;99.3;97.3;99.6;97.2;12;4;2022
2022-12-01;PF_O60;85;100.7;95.7;101.2;99.3;97.3;99.6;97.2;12;4;2022
2023-01-01;PF_A02;10;100.8;96.3;101.2;99.5;97.8;99.6;97.5;1;1;2023
2023-01-01;PF_A03;264;100.8;96.3;101.2;99.5;97.8;99.6;97.5;1;1;2023
2023-01-01;PF_A04;0;100.8;96.3;101.2;99.5;97.8;99.6;97.5;1;1;2023
2023-01-01;PF_B05;124;100.8;96.3;101.2;99.5;97.8;99.6;97.5;1;1;2023
2023-01-01;PF_B06;15;100.8;96.3;101.2;99.5;97.8;99.6;97.5;1;1;2023
2023-01-01;PF_N55;130;100.8;96.3;101.2;99.5;97.8;99.6;97.5;1;1;2023
2023-01-01;PF_O57;238;100.8;96.3;101.2;99.5;97.8;99.6;97.5;1;1;2023
2023-01-01;PF_O58;6766;100.8;96.3;101.2;99.5;97.8;99.6;97.5;1;1;2023
2023-01-01;PF_O59;68;100.8;96.3;101.2;99.5;97.8;99.6;97.5;1;1;2023
2023-01-01;PF_O60;85;100.8;96.3;101.2;99.5;97.8;99.6;97.5;1;1;2023
2023-02-01;PF_A02;1;100.7;96.7;101.1;99.6;98.3;99.6;97.7;2;1;2023
2023-02-01;PF_A03;263;100.7;96.7;101.1;99.6;98.3;99.6;97.7;2;1;2023
2023-02-01;PF_A04;0;100.7;96.7;101.1;99.6;98.3;99.6;97.7;2;1;2023
2023-02-01;PF_B05;107;100.7;96.7;101.1;99.6;98.3;99.6;97.7;2;1;2023
2023-02-01;PF_B06;28;100.7;96.7;101.1;99.6;98.3;99.6;97.7;2;1;2023
2023-02-01;PF_N55;82;100.7;96.7;101.1;99.6;98.3;99.6;97.7;2;1;2023
2023-02-01;PF_O57;208;100.7;96.7;101.1;99.6;98.3;99.6;97.7;2;1;2023
2023-02-01;PF_O58;6285;100.7;96.7;101.1;99.6;98.3;99.6;97.7;2;1;2023
2023-02-01;PF_O59;38;100.7;96.7;101.1;99.6;98.3;99.6;97.7;2;1;2023
2023-02-01;PF_O60;86;100.7;96.7;101.1;99.6;98.3;99.6;97.7;2;1;2023
2023-03-01;PF_A02;25;100.5;97.0;100.9;99.6;98.6;99.5;97.9;3;1;2023
2023-03-01;PF_A03;201;100.5;97.0;100.9;99.6;98.6;99.5;97.9;3;1;2023
2023-03-01;PF_A04;4;100.5;97.0;100.9;99.6;98.6;99.5;97.9;3;1;2023
2023-03-01;PF_B05;119;100.5;97.0;100.9;99.6;98.6;99.5;97.9;3;1;2023
2023-03-01;PF_B06;38;100.5;97.0;100.9;99.6;98.6;99.5;97.9;3;1;2023
2023-03-01;PF_N55;122;100.5;97.0;100.9;99.6;98.6;99.5;97.9;3;1;2023
2023-03-01;PF_O57;214;100.5;97.0;100.9;99.6;98.6;99.5;97.9;3;1;2023
2023-03-01;PF_O58;6130;100.5;97.0;100.9;99.6;98.6;99.5;97.9;3;1;2023
2023-03-01;PF_O59;55;100.5;97.0;100.9;99.6;98.6;99.5;97.9;3;1;2023
2023-03-01;PF_O60;85;100.5;97.0;100.9;99.6;98.6;99.5;97.9;3;1;2023
2023-04-01;PF_A02;10;100.2;97.4;100.6;99.6;98.9;99.4;98.1;4;2;2023
2023-04-01;PF_A03;251;100.2;97.4;100.6;99.6;98.9;99.4;98.1;4;2;2023
2023-04-01;PF_A04;0;100.2;97.4;100.6;99.6;98.9;99.4;98.1;4;2;2023
2023-04-01;PF_B05;132;100.2;97.4;100.6;99.6;98.9;99.4;98.1;4;2;2023
2023-04-01;PF_B06;14;100.2;97.4;100.6;99.6;98.9;99.4;98.1;4;2;2023
2023-04-01;PF_N55;91;100.2;97.4;100.6;99.6;98.9;99.4;98.1;4;2;2023
2023-04-01;PF_O57;231;100.2;97.4;100.6;99.6;98.9;99.4;98.1;4;2;2023
2023-04-01;PF_O58;6820;100.2;97.4;100.6;99.6;98.9;99.4;98.1;4;2;2023
2023-04-01;PF_O59;47;100.2;97.4;100.6;99.6;98.9;99.4;98.1;4;2;2023
2023-04-01;PF_O60;86;100.2;97.4;100.6;99.6;98.9;99.4;98.1;4;2;2023
2023-05-01;PF_A02;9;99.8;97.7;100.2;99.4;99.0;99.3;98.3;5;2;2023
2023-05-01;PF_A03;279;99.8;97.7;100.2;99.4;99.0;99.3;98.3;5;2;2023
2023-05-01;PF_A04;8;99.8;97.7;100.2;99.4;99.0;99.3;98.3;5;2;2023
2023-05-01;PF_B05;122;99.8;97.7;100.2;99.4;99.0;99.3;98.3;5;2;2023
2023-05-01;PF_B06;14;99.8;97.7;100.2;99.4;99.0;99.3;98.3;5;2;2023
2023-05-01;PF_N55;105;99.8;97.7;100.2;99.4;99.0;99.3;98.3;5;2;2023
2023-05-01;PF_O57;228;99.8;97.7;100.2;99.4;99.0;99.3;98.3;5;2;2023
2023-05-01;PF_O58;5957;99.8;97.7;100.2;99.4;99.0;99.3;98.3;5;2;2023
2023-05-01;PF_O59;50;99.8;97.7;100.2;99.4;99.0;99.3;98.3;5;2;2023
2023-05-01;PF_O60;86;99.8;97.7;100.2;99.4;99.0;99.3;98.3;5;2;2023
2023-06-01;PF_A02;19;99.5;98.0;99.8;99.2;99.0;99.3;98.5;6;2;2023
2023-06-01;PF_A03;187;99.5;98.0;99.8;99.2;99.0;99.3;98.5;6;2;2023
2023-06-01;PF_A04;0;99.5;98.0;99.8;99.2;99.0;99.3;98.5;6;2;2023
2023-06-01;PF_B05;155;99.5;98.0;99.8;99.2;99.0;99.3;98.5;6;2;2023
2023-06-01;PF_B06;14;99.5;98.0;99.8;99.2;99.0;99.3;98.5;6;2;2023
2023-06-01;PF_N55;116;99.5;98.0;99.8;99.2;99.0;99.3;98.5;6;2;2023
2023-06-01;PF_O57;225;99.5;98.0;99.8;99.2;99.0;99.3;98.5;6;2;2023
2023-06-01;PF_O58;5879;99.5;98.0;99.8;99.2;99.0;99.3;98.5;6;2;2023
2023-06-01;PF_O59;75;99.5;98.0;99.8;99.2;99.0;99.3;98.5;6;2;2023
2023-06-01;PF_O60;87;99.5;98.0;99.8;99.2;99.0;99.3;98.5;6;2;2023
2023-07-01;PF_A02;12;99.2;98.1;99.4;99.0;98.9;99.3;98.6;7;3;2023
2023-07-01;PF_A03;245;99.2;98.1;99.4;99.0;98.9;99.3;98.6;7;3;2023
2023-07-01;PF_A04;0;99.2;98.1;99.4;99.0;98.9;99.3;98.6;7;3;2023
2023-07-01;PF_B05;131;99.2;98.1;99.4;99.0;98.9;99.3;98.6;7;3;2023
2023-07-01;PF_B06;64;99.2;98.1;99.4;99.0;98.9;99.3;98.6;7;3;2023
2023-07-01;PF_N55;102;99.2;98.1;99.4;99.0;98.9;99.3;98.6;7;3;2023
2023-07-01;PF_O57;233;99.2;98.1;99.4;99.0;98.9;99.3;98.6;7;3;2023
